wavelength,tx,ty
685.4463221209407,0.7721202114383946,0.7526703877482779
685.9077909424765,0.7718340131367047,0.752426171819148
686.3692597640122,0.7715080676538209,0.7521297346942605
686.830728585548,0.7711416095387981,0.7517795325260198
687.2921974070837,0.7707338733406901,0.7513740214668296
687.7536662286194,0.7702840936085518,0.7509116576690944
688.2151350501551,0.7697915048914372,0.7503908972852181
688.6766038716909,0.7692553417384016,0.7498101964676052
689.1380726932266,0.7686748386984985,0.7491680113686592
689.5995415147623,0.7680492303207831,0.7484627981407848
690.0610103362981,0.7673777511543092,0.7476930129363857
690.5224791578338,0.7666596357481318,0.7468571119078662
690.9839479793695,0.7658941186513051,0.7459535512076305
691.4454168009053,0.7650804344128836,0.7449807869880826
691.906885622441,0.7642178175819218,0.7439372754016265
692.3683544439767,0.763305502707474,0.7428214726006667
692.8298232655125,0.7623427243385948,0.741631834737607
693.2912920870481,0.7613287170243389,0.7403668179648522
693.7527609085839,0.7602627153137602,0.7390248784348049
694.2142297301195,0.7591439537559137,0.7376044722998709
694.6756985516554,0.757971666899853,0.736104055712453
695.137167373191,0.7567450892946337,0.7345220848249565
695.5986361947267,0.7554634554893096,0.7328570157897849
696.0601050162625,0.7541260000329352,0.731107304759342
696.5215738377982,0.7527319574745648,0.7292714078860325
696.9830426593339,0.7512805623632532,0.7273477813222602
697.4445114808697,0.7497710492480549,0.7253348812204294
697.9059803024054,0.7482026526780238,0.723231163732944
698.3674491239411,0.7465746072022148,0.7210350850122085
698.8289179454769,0.7448861473696825,0.7187451012106267
699.2903867670126,0.7431365077294809,0.716359668480603
699.7518555885483,0.7413249228306649,0.7138772429745411
